artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
The Coasters,Charlie Brown,0.40399999999999997,0.6459999999999999,141667,0.628,5.03e-06,3,0.00967,-8.794,1,0.243,125.705,0.8809999999999999,3.64
Jonathan Richman & The Modern Lovers,Egyptian Reggae,0.26,0.765,157040,0.4,0.071,9,0.141,-11.815,0,0.0516,103.941,0.596,3.67
Julien Baker,Appointments,0.938,0.418,273467,0.273,4.0600000000000004e-05,0,0.0897,-8.887,1,0.0305,110.62299999999999,0.0585,3.61
Ultravox,Hymn,0.00285,0.503,265573,0.861,2.7399999999999995e-05,7,0.0965,-6.605,1,0.0532,135.202,0.521,3.62
Neil Young,From Hank to Hendrix,0.0138,0.612,317200,0.35100000000000003,0.000306,0,0.105,-14.349,1,0.0261,106.64299999999999,0.55,3.78
Kate Bush,Strange Phenomena,0.344,0.35600000000000004,178693,0.27399999999999997,0.321,9,0.266,-16.3,0,0.0367,81.535,0.354,3.77
The Antlers,Every Night My Teeth Are Falling Out,0.0765,0.569,203833,0.773,0.129,11,0.147,-7.028,0,0.0304,134.967,0.542,3.61
Sharon Van Etten,Taking Chances,0.153,0.526,230453,0.462,0.0139,7,0.1,-7.722,0,0.0262,171.90599999999995,0.75,3.65
Black Box Recorder,The Facts of Life,0.00011499999999999999,0.611,277667,0.462,3.54e-06,8,0.161,-9.022,1,0.0379,138.901,0.363,3.7
TTNG,"Adventure, Stamina & Anger",0.006370000000000001,0.361,297700,0.904,0.0013,8,0.13,-5.479,0,0.0425,135.296,0.76,3.61
Otis Redding,Love Man,0.19699999999999998,0.588,139493,0.611,8.79e-05,11,0.0518,-9.088,1,0.0311,149.141,0.937,3.87
David Gilmour,There's No Way Out of Here,0.021,0.489,322560,0.44299999999999995,0.00337,2,0.33299999999999996,-12.499,1,0.0276,130.887,0.47100000000000003,3.77
New Musik,This World of Water,0.188,0.545,217600,0.8740000000000001,0.0634,0,0.212,-7.965,0,0.0322,184.36,0.88,3.69
The Auteurs,How Could I Be Wrong,0.0006389999999999999,0.568,233360,0.612,0.00403,8,0.122,-10.713,1,0.027000000000000003,97.92299999999999,0.359,3.73
Mac Miller,100 Grandkids,0.371,0.735,278507,0.7490000000000001,0.0,10,0.47,-3.766,0,0.0874,93.71799999999999,0.373,3.81
Trinity,Three Piece Suit,0.28800000000000003,0.677,184413,0.755,0.0,7,0.177,-4.41,1,0.125,80.154,0.762,3.83
Black Box Recorder,The Art of Driving,0.0008349999999999999,0.445,265560,0.743,0.0143,2,0.24,-7.732,1,0.039,180.113,0.599,3.75
The Supremes,When the Lovelight Starts Shining Through His Eyes,0.655,0.298,184200,0.83,0.0015199999999999999,3,0.446,-7.343,1,0.0687,182.11700000000002,0.687,3.65
Bone Thugs-N-Harmony,1st of tha Month,0.0777,0.7290000000000001,314680,0.581,3.81e-06,5,0.696,-8.235,0,0.18,74.038,0.508,3.59
The Delgados,Coming In From the Cold,0.12,0.436,214893,0.675,0.0,0,0.64,-6.122000000000001,1,0.0263,88.315,0.48,3.74
Muse,Dead Star,6.99e-05,0.156,363426,0.9179999999999999,0.38799999999999996,6,0.8290000000000001,-7.599,0,0.141,82.917,0.0782,3.62
The Chameleons,Mad Jack,0.0709,0.31,236893,0.877,7.06e-05,8,0.345,-6.595,1,0.0392,151.965,0.73,3.75
The Blue Rondos,Little Baby,0.17600000000000002,0.608,158760,0.815,0.0008410000000000001,5,0.14400000000000002,-8.229,0,0.0781,113.40100000000001,0.647,3.91
Guided by Voices,Chasing Heather Crazy,0.000276,0.485,173493,0.9520000000000001,3.26e-05,0,0.307,-4.442,1,0.0583,125.95100000000001,0.479,3.76
Mark Knopfler,What It Is,0.642,0.625,297667,0.672,0.233,6,0.28,-7.261,0,0.0283,122.087,0.48200000000000004,3.72
Joni Mitchell,In France They Kiss on Main Street,0.654,0.547,199867,0.614,0.0,2,0.0609,-8.264,1,0.0444,81.686,0.755,3.7
Denzel Curry,Zenith,0.0871,0.594,242890,0.705,0.0,3,0.154,-5.276,0,0.0966,91.715,0.21,3.66
Rage Against the Machine,Down Rodeo,0.00535,0.4270000000000001,320627,0.867,0.0008460000000000001,7,0.0785,-9.077,1,0.128,170.25599999999997,0.56,3.62
Nik Kershaw,The Riddle,0.121,0.578,234840,0.655,6.91e-06,9,0.13699999999999998,-7.935,1,0.0277,101.889,0.898,3.64
Mecano,Hijo de la Luna,0.677,0.449,265733,0.535,8.25e-06,1,0.0622,-7.209,0,0.0338,179.113,0.607,3.62
Slam,Positive Education,0.0258,0.619,519360,0.862,0.838,6,0.158,-12.457,1,0.077,127.04899999999999,0.7609999999999999,3.59
Lou Reed,Dirty Blvd.,0.308,0.711,209267,0.41200000000000003,0.00126,2,0.0882,-13.873,1,0.0659,123.35,0.8490000000000001,3.65
Harry Nilsson,Me and My Arrow,0.6579999999999999,0.7979999999999999,125667,0.511,0.00285,10,0.142,-14.078,1,0.034,91.568,0.9620000000000001,3.73
TR/ST,Candy Walls,0.0771,0.601,277774,0.45899999999999996,0.733,0,0.14800000000000002,-11.538,0,0.0281,98.009,0.0847,3.67
This Mortal Coil,Kangaroo,0.768,0.19,209093,0.16699999999999998,0.16399999999999998,3,0.126,-11.298,1,0.0291,169.636,0.0491,3.64
Spoonie Gee,The New Rap Language,0.0915,0.736,489227,0.9309999999999999,1.3500000000000001e-05,6,0.111,-11.477,0,0.071,106.184,0.9259999999999999,3.65
The Style Council,Long Hot Summer,0.696,0.5710000000000001,229333,0.626,2.47e-05,7,0.122,-11.31,1,0.0617,87.005,0.565,3.72
The War on Drugs,Baby Missiles,0.000805,0.253,209227,0.9490000000000001,0.0842,1,0.256,-5.7360000000000015,1,0.0511,193.19400000000002,0.667,3.81
Greg Lake,I Believe in Father Christmas,0.485,0.41700000000000004,167334,0.36,0.626,2,0.184,-10.625,1,0.0326,115.066,0.23199999999999998,3.58
Soda Stereo,Cuando pase el temblor,0.0314,0.652,229160,0.607,0.00285,0,0.0721,-8.657,1,0.0368,94.089,0.72,3.84
The Twilight Sad,I Became a Prostitute,0.00231,0.501,320453,0.8959999999999999,0.18100000000000002,10,0.109,-5.52,0,0.0514,123.99799999999999,0.426,3.73
Tangerine Dream,Ultima Thule,0.0176,0.2,202133,0.8440000000000001,0.9229999999999999,9,0.36200000000000004,-12.193,1,0.0942,93.436,0.36,3.64
The Cramps,Goo Goo Muck,0.28800000000000003,0.5820000000000001,186038,0.767,0.0789,4,0.0606,-11.38,0,0.0297,141.683,0.736,3.69
The Who,Join Together,0.304,0.56,264440,0.743,0.000204,10,0.10800000000000001,-8.71,1,0.0422,168.196,0.46299999999999997,3.61
Lindsey Buckingham,Holiday Road,0.0144,0.428,131520,0.608,0.00021099999999999998,5,0.728,-13.729000000000001,1,0.0655,188.643,0.92,3.66
Brenton Wood,The Oogum Boogum Song,0.765,0.885,153413,0.64,0.0,7,0.247,-5.305,1,0.0431,112.65799999999999,0.851,3.71
Bauhaus,Terror Couple Kill Colonel,0.00249,0.687,261227,0.583,0.0218,4,0.0737,-9.68,1,0.0372,127.506,0.721,3.6
Count Basie,Blue and Sentimental,0.97,0.528,192666,0.151,0.133,7,0.292,-15.645,0,0.0571,74.72399999999998,0.396,3.83
Louis Armstrong,Weather Bird,0.9840000000000001,0.831,161933,0.262,0.912,8,0.204,-12.386,1,0.0942,104.60600000000001,0.9009999999999999,3.93
Crowded House,Private Universe,0.748,0.687,339827,0.7709999999999999,0.434,9,0.375,-12.355,0,0.0504,120.07,0.727,3.75
M.I.A.,Steppin Up,0.00213,0.639,241400,0.907,2.82e-06,11,0.5710000000000001,-3.529,0,0.147,139.985,0.534,3.87
Free,Stealer,0.0236,0.344,195293,0.57,0.0333,7,0.0666,-12.620999999999999,1,0.0447,177.49099999999999,0.746,3.79
Daughter,Youth,0.887,0.4,253013,0.525,0.00543,0,0.11699999999999999,-11.294,1,0.0435,146.977,0.408,3.6
Coaltar of the Deepers,Dear Future,0.0157,0.44,309507,0.802,0.6859999999999999,11,0.249,-6.117000000000001,0,0.0408,125.995,0.44299999999999995,3.79
The Supremes,Back in My Arms Again,0.0182,0.696,174307,0.521,1.47e-05,0,0.40399999999999997,-11.168,1,0.0273,121.215,0.479,3.65
Flight Facilities,Clair De Lune,0.737,0.665,459840,0.322,0.669,6,0.12300000000000001,-13.3,1,0.0278,115.021,0.0896,3.68
Tori Amos,China,0.902,0.254,299867,0.297,1.84e-05,2,0.0807,-12.757,1,0.0293,93.958,0.268,3.64
Mamie Smith,Crazy Blues,0.996,0.436,202240,0.17800000000000002,0.912,5,0.259,-13.36,1,0.0448,111.85799999999999,0.46399999999999997,3.63
Nick Cave & The Bad Seeds,Mermaids,0.907,0.311,229014,0.263,0.000156,2,0.11800000000000001,-15.854000000000001,0,0.0397,71.202,0.365,3.67
Feist,I Feel It All,0.44,0.561,219480,0.687,1.98e-05,2,0.14400000000000002,-5.755,1,0.0466,172.046,0.6829999999999999,3.61
DJ Rashad,Freakin Me on the Flo,0.00718,0.8440000000000001,229325,0.765,4.1e-05,4,0.0326,-2.443,1,0.265,79.983,0.9470000000000001,3.61
Devo,Be Stiff,0.166,0.46799999999999997,163467,0.508,0.82,9,0.131,-10.882,1,0.0352,134.937,0.903,3.68
Lil Peep,Absolute in Doubt,0.0219,0.733,227027,0.66,0.0,4,0.151,-6.87,0,0.0436,138.034,0.259,3.62
Blancmange,Blind Vision,0.0854,0.7070000000000001,243267,0.8290000000000001,0.0252,7,0.055999999999999994,-9.809,1,0.0605,120.712,0.738,3.64
Steely Dan,The Fez,0.247,0.565,241267,0.782,0.8270000000000001,9,0.611,-9.173,0,0.0295,98.67200000000001,0.867,3.65
Ween,Monique the Freak,0.0677,0.777,348415,0.8859999999999999,0.073,9,0.0479,-4.38,1,0.0318,112.035,0.9620000000000001,3.88
Simple Minds,Waterfront,0.000393,0.541,289920,0.789,0.0489,2,0.166,-6.419,1,0.0321,120.117,0.48,3.62
Washington Phillips,I Had a Good Father and Mother,0.94,0.389,180440,0.177,0.00016999999999999999,10,0.215,-13.856,0,0.0392,107.277,0.256,3.84
Florence + The Machine,Queen of Peace,0.0322,0.47,307347,0.894,5.400000000000001e-05,10,0.0903,-2.6210000000000004,0,0.0418,126.03,0.311,3.68
Lush,Nothing Natural,0.00635,0.44799999999999995,354640,0.794,0.813,11,0.0632,-12.175999999999998,0,0.0331,105.98,0.9259999999999999,3.68
Electric Light Orchestra,Livin' Thing,0.583,0.5489999999999999,212307,0.6509999999999999,0.0,0,0.121,-7.097,1,0.0323,122.818,0.368,3.93
Donna Summer,MacArthur Park,0.0829,0.579,235200,0.667,0.000605,4,0.0547,-12.360999999999999,0,0.04,131.02200000000002,0.449,3.61
Roxy Music,Over You,0.000231,0.574,207027,0.789,0.0544,2,0.431,-5.211,1,0.0324,127.49600000000001,0.706,3.63
Hope of the States,Black Dollar Bills,0.3720000000000001,0.198,414000,0.451,0.8220000000000001,0,0.335,-5.968999999999999,1,0.0348,74.21600000000002,0.0648,3.92
Delays,Nearer Than Heaven,0.0163,0.499,208333,0.8190000000000001,2.61e-06,9,0.212,-5.206,1,0.0345,111.852,0.583,3.78
Whitewoods,Beach Walk,0.34600000000000003,0.456,139500,0.816,0.0265,7,0.677,-6.561,1,0.128,89.05799999999998,0.634,3.72
Buffalo Tom,Taillights Fade,0.00513,0.303,224840,0.862,0.0,4,0.0874,-8.539,0,0.0511,85.56200000000003,0.27899999999999997,3.76
Meg Myers,Desire,0.00468,0.617,284333,0.609,0.0906,7,0.109,-5.345,1,0.0274,131.91,0.17300000000000001,3.74
Stevie Wonder,Do I Do,0.0842,0.8490000000000001,306667,0.5,0.0,11,0.107,-16.705,1,0.0915,117.21700000000001,0.88,3.7
Tom Waits,Hang On St. Christopher,0.115,0.792,164827,0.33799999999999997,0.823,2,0.0934,-17.899,0,0.106,118.88799999999999,0.785,3.73
Tom Waits,Who Are You,0.8640000000000001,0.4970000000000001,235293,0.332,0.0127,8,0.11699999999999999,-12.556,1,0.0277,104.296,0.43,3.73
The Toys,A Lover's Concerto,0.633,0.675,158000,0.74,0.0,2,0.149,-5.551,1,0.052000000000000005,123.65100000000001,0.836,3.59
Beastie Boys,Root Down,0.252,0.8190000000000001,227733,0.777,0.0409,0,0.11199999999999999,-6.335,1,0.0876,99.986,0.6940000000000001,3.66
The Drifters,I Count the Tears,0.715,0.5539999999999999,131987,0.47600000000000003,2.5e-05,5,0.5660000000000001,-7.862,1,0.0264,140.47899999999998,0.8059999999999999,3.69
Moose Jackson,Big Ten-Inch Record,0.81,0.5539999999999999,133267,0.42200000000000004,0.0,8,0.0634,-7.48,1,0.0532,172.139,0.965,3.77
Bruce Springsteen,Brilliant Disguise,0.152,0.703,254840,0.726,1.45e-06,9,0.0319,-12.437999999999999,1,0.028999999999999998,126.353,0.9490000000000001,3.61
Daryl Hall & John Oates,You Make My Dreams,0.23399999999999999,0.7509999999999999,190627,0.501,0.11199999999999999,5,0.0467,-12.151,1,0.0552,167.058,0.902,3.59
Hefner,The Hymn for the Cigarettes,0.00412,0.402,233213,0.573,0.000509,4,0.267,-7.072,1,0.0586,132.895,0.418,3.65
Primus,John the Fisherman,0.000816,0.604,216733,0.948,0.007140000000000001,7,0.0446,-3.093,1,0.0595,115.132,0.861,3.68
King Gizzard & the Lizard Wizard,Cellophane,0.00215,0.429,190786,0.888,0.9129999999999999,6,0.12,-6.176,0,0.133,92.792,0.349,3.79
Die Krupps,Wahre Arbeit - Wahrer Lohn,0.00116,0.56,243720,0.9890000000000001,0.439,7,0.155,-1.5519999999999998,1,0.0852,150.013,0.726,3.84
Faith No More,Falling to Pieces,0.0027199999999999998,0.545,313573,0.919,0.00511,2,0.0977,-7.6789999999999985,1,0.0484,104.366,0.387,3.64
Cat Power,Nude as the News,0.41,0.59,263400,0.603,0.000388,4,0.0761,-9.426,0,0.0295,120.01700000000001,0.534,3.71
Associates,Club Country,0.0137,0.541,250427,0.899,0.0,0,0.122,-6.086,1,0.0671,132.112,0.669,3.62
King Crimson,Asbury Park,0.0163,0.25,704106,0.831,0.8059999999999999,0,0.69,-8.952,0,0.106,91.79299999999999,0.446,3.96
Monster Magnet,Negasonic Teenage Warhead,4.0799999999999996e-05,0.46,267933,0.818,0.37,8,0.0868,-7.945,1,0.0366,117.816,0.149,3.72
The Herd,From the Underworld,0.0141,0.332,197627,0.78,0.316,5,0.214,-6.642,1,0.0358,105.289,0.40399999999999997,3.7
Ultravox!,ROckwrok,0.00402,0.342,214307,0.833,0.0,4,0.179,-7.553,1,0.115,160.486,0.64,3.64
Dawn Penn,You Don't Love Me,0.0122,0.8109999999999999,277893,0.428,0.317,7,0.344,-10.728,1,0.221,80.962,0.653,3.74
Shura,Religion,0.0102,0.8240000000000001,247346,0.484,0.00381,11,0.0327,-9.725,1,0.0668,99.15899999999999,0.843,3.66
DIIV,Blankenship,0.00463,0.369,236747,0.872,0.884,2,0.0741,-5.681,0,0.037000000000000005,163.017,0.348,3.67
The Beau Brummels,"Laugh, Laugh",0.299,0.486,176733,0.6829999999999999,0.0,1,0.0987,-8.767999999999999,0,0.0541,128.72299999999998,0.745,3.69
Siouxsie and The Banshees,Overground,0.192,0.629,227600,0.285,0.22699999999999998,9,0.0939,-11.205,1,0.0429,111.321,0.718,3.77
Mathew Jonson,Marionette,0.187,0.586,680547,0.584,0.8220000000000001,11,0.111,-11.187000000000001,1,0.0345,128.925,0.583,3.61
Ramones,Needles & Pins,0.0143,0.7879999999999999,141507,0.8859999999999999,0.000759,6,0.10300000000000001,-5.914,1,0.0318,119.21799999999999,0.9420000000000001,3.67
Morrissey,Piccadilly Palare,0.12,0.628,227947,0.848,3.2899999999999987e-05,6,0.35100000000000003,-5.528,0,0.0265,132.025,0.722,3.63
Carpenters,Goodbye to Love,0.42200000000000004,0.22,238267,0.361,0.00031099999999999997,5,0.149,-12.017000000000001,1,0.0277,83.133,0.382,3.58
The Kinks,Where Have All the Good Times Gone,0.505,0.589,169093,0.889,2.15e-05,7,0.151,-7.277,1,0.0415,112.816,0.722,3.84
Vanilla Fudge,You Keep Me Hanging On,0.0172,0.20600000000000002,179573,0.7,0.0058200000000000005,4,0.228,-9.682,0,0.0469,172.338,0.317,3.63
Paul Simon,Late in the Evening,0.19899999999999998,0.72,242707,0.88,0.0246,5,0.0865,-8.988,1,0.0406,118.62299999999999,0.961,3.63
Black Sabbath,Die Young,0.00615,0.316,285360,0.797,0.0134,3,0.067,-8.283999999999999,0,0.0385,105.80799999999999,0.0868,3.63
Jay-Z,Song Cry,0.23600000000000002,0.654,302360,0.866,0.0,7,0.306,-3.318,0,0.151,85.488,0.505,3.59
The Cars,You Might Think,0.141,0.71,185026,0.774,0.0136,2,0.0348,-9.335,1,0.0333,133.924,0.966,3.66
Peter Gabriel,Here Comes the Flood,0.5329999999999999,0.505,337387,0.308,6.27e-06,1,0.1,-10.577,0,0.0309,128.937,0.0943,3.95
Jimi Hendrix,Freedom,0.0208,0.518,205987,0.9,0.00454,5,0.136,-5.249,0,0.0481,112.21700000000001,0.7070000000000001,3.75
Goldfrapp,Ride a White Horse,0.0129,0.674,281533,0.521,0.14,0,0.0797,-6.892,1,0.0296,121.60700000000001,0.36200000000000004,3.63
SZA,Supermodel,0.6509999999999999,0.612,181120,0.442,0.0,6,0.26,-8.874,1,0.289,119.235,0.253,3.62
Gang Gang Dance,Glass Jar,0.00014199999999999998,0.172,681920,0.725,0.10099999999999999,6,0.18100000000000002,-7.596,0,0.0407,166.43900000000005,0.113,3.58
Verve,Blue,2.2100000000000002e-05,0.285,198613,0.9470000000000001,0.0956,11,0.19,-6.105,0,0.0536,168.078,0.5,3.65
Eric B. & Rakim,Microphone Fiend,0.354,0.586,314600,0.795,0.0,11,0.187,-8.71,1,0.258,94.101,0.6940000000000001,3.64
Slapp Happy,Casablanca Moon,0.778,0.5770000000000001,169733,0.439,5.7600000000000004e-05,5,0.11900000000000001,-10.629000000000001,1,0.0328,126.432,0.7490000000000001,3.69
The Rapture,How Deep Is Your Love?,0.0006129999999999999,0.469,387640,0.823,0.0008289999999999999,9,0.185,-3.948,0,0.0583,122.316,0.136,3.62
Amy Winehouse,Stronger Than Me,0.0436,0.884,211987,0.51,0.000333,9,0.0615,-4.678999999999999,0,0.0392,91.45299999999999,0.855,3.7
Stevie Wonder,Superwoman,0.45899999999999996,0.40399999999999997,487667,0.51,5.22e-06,11,0.0826,-10.315,0,0.0526,114.98100000000001,0.253,3.69
Pretenders,Message of Love,0.0726,0.637,205573,0.601,0.00908,7,0.287,-13.359000000000002,0,0.11599999999999999,143.27700000000004,0.5579999999999999,3.68
George Jones,He Stopped Loving Her Today,0.594,0.43,195333,0.17300000000000001,0.00011100000000000001,8,0.22399999999999998,-18.597,1,0.0321,72.10300000000002,0.365,3.67
Gloria Gaynor,Never Can Say Goodbye,0.36200000000000004,0.609,184557,0.8690000000000001,0.0,0,0.301,-6.997000000000001,1,0.0445,124.948,0.8240000000000001,3.59
Helloween,Dr. Stein,0.00145,0.429,303947,0.86,0.0,4,0.245,-7.815,0,0.0665,148.987,0.56,3.58
*Shels,Butterflies,0.0232,0.368,544133,0.45799999999999996,0.363,1,0.0844,-9.45,1,0.0398,142.382,0.114,3.94
Tammy Wynette,Stand By Your Man,0.7879999999999999,0.517,159760,0.24600000000000002,0.00105,9,0.133,-11.992,1,0.0308,105.24,0.525,3.61
Editors,An End Has a Start,2.0300000000000002e-05,0.35100000000000003,225533,0.9229999999999999,0.11599999999999999,6,0.337,-2.435,0,0.0537,149.915,0.5429999999999999,3.67
Max Romeo,One Step Forward,0.015,0.917,310333,0.568,0.0,5,0.0742,-7.651,0,0.0606,132.336,0.821,3.95
The Robins,Smokey Joe's Cafe,0.47200000000000003,0.63,166947,0.65,0.0,5,0.308,-5.9979999999999976,0,0.0971,102.68299999999999,0.741,3.67
Grateful Dead,Dark Star,0.882,0.377,161800,0.0849,0.0607,2,0.19,-17.892,1,0.039,85.022,0.354,3.65
The Time,777-9311,0.00939,0.8190000000000001,485400,0.631,0.00217,6,0.0261,-11.290999999999999,0,0.11199999999999999,123.215,0.7759999999999999,3.76
The Future Sound of London,Cascade,0.23199999999999998,0.723,359800,0.419,0.386,1,0.589,-19.711,1,0.0635,129.004,0.17300000000000001,3.63
Vangelis,Pulstar,0.46399999999999997,0.348,345093,0.41,0.879,3,0.321,-19.344,1,0.042,123.555,0.21100000000000002,3.76
Kate Bush,Symphony in Blue,0.606,0.564,216800,0.324,0.0459,0,0.121,-11.100999999999999,1,0.0297,111.95299999999999,0.37,3.65
Depeche Mode,Useless,0.015,0.617,312227,0.649,0.0321,11,0.095,-6.1129999999999995,1,0.0235,94.14399999999999,0.7390000000000001,3.62
Girls,Laura,0.0676,0.265,291547,0.632,0.00234,4,0.223,-6.497000000000001,1,0.0367,125.206,0.504,3.62
Harold Melvin & The Blue Notes,The Love I Lost,0.201,0.684,383827,0.7140000000000001,0.0,2,0.0727,-11.001,1,0.0495,123.37700000000001,0.763,3.65
Vivien Goldman,Launderette,0.00156,0.608,228320,0.452,1.1900000000000001e-05,2,0.0726,-14.339,1,0.213,159.253,0.754,3.63
The Raveonettes,Love in a Trashcan,0.0196,0.555,171587,0.9520000000000001,0.026000000000000002,4,0.33299999999999996,-2.311,0,0.0291,136.116,0.85,3.72
Thurston Harris,Little Bitty Pretty One,0.499,0.7609999999999999,141733,0.425,2.02e-06,8,0.0596,-12.940999999999999,1,0.21100000000000002,88.275,0.879,3.64
Hooverphonic,Mad About You,0.00109,0.465,223733,0.8440000000000001,0.39899999999999997,1,0.0865,-4.352,0,0.0379,170.358,0.155,3.68
Brygada Kryzys,Centrala,1.73e-05,0.355,358613,0.8320000000000001,0.619,7,0.0898,-10.460999999999999,0,0.0655,133.423,0.384,3.82
Iron and Wine,Passing Afternoon,0.5489999999999999,0.6940000000000001,240773,0.311,0.35,9,0.207,-13.39,1,0.0337,102.14200000000001,0.616,3.66
Noel Gallagher's High Flying Birds,If I Had a Gun...,0.0465,0.295,249107,0.754,0.0514,6,0.16399999999999998,-3.16,0,0.0349,152.465,0.18,3.64
The Dillinger Escape Plan,Panasonic Youth,0.00118,0.317,147093,0.9940000000000001,0.0,11,0.406,-2.6260000000000003,0,0.185,105.906,0.125,3.81
Tom Waits,Hell Broke Luce,0.546,0.617,236067,0.995,8.01e-05,0,0.282,-5.9220000000000015,1,0.145,80.017,0.298,3.63
Jan & Dean,Dead Man's Curve,0.677,0.45899999999999996,151160,0.703,0.0007070000000000001,6,0.0815,-9.578,1,0.040999999999999995,133.5,0.904,3.64
Cranes,Jewel,0.19,0.7070000000000001,185227,0.6579999999999999,0.5429999999999999,3,0.0908,-13.442,0,0.0296,117.73,0.955,3.71
Gloria Taylor,Deep Inside You,0.389,0.5760000000000001,146581,0.63,1.37e-06,4,0.17300000000000001,-6.962999999999999,0,0.0425,94.184,0.691,3.98
The Flaming Lips,Buggin',0.0245,0.405,196293,0.701,0.0,2,0.36,-6.692,1,0.0437,123.176,0.39299999999999996,3.69
The The,The Beat,0.0339,0.557,185733,0.54,0.00248,9,0.179,-10.484000000000002,1,0.0347,129.171,0.39399999999999996,3.7
Dizzy Gillespie Sextet,Dizzy Atmosphere,0.9790000000000001,0.602,169667,0.364,0.867,1,0.188,-13.275,1,0.0948,130.756,0.85,3.69
Gravediggaz,"Nowhere to Run, Nowhere to Hide",0.486,0.7070000000000001,210667,0.81,0.0,6,0.575,-7.517,0,0.298,91.641,0.625,3.67
The Go-Betweens,Bye Bye Pride,0.0285,0.61,246973,0.747,0.0,2,0.369,-8.802999999999997,1,0.0301,118.147,0.831,3.75
The Radio Dept.,Why Won't You Talk About It?,3.37e-06,0.375,189933,0.987,0.0913,5,0.266,-1.8459999999999999,1,0.0609,139.952,0.335,3.72
Soccer Mommy,Yellow Is the Color of Her Eyes,0.754,0.371,435080,0.51,0.125,11,0.139,-7.352,1,0.0276,161.006,0.192,3.67
Oneohtrix Point Never,Still Life,0.415,0.247,293768,0.203,0.0411,6,0.0957,-14.055,0,0.0415,100.98899999999999,0.0363,3.69
British Sea Power,Remember Me,9.790000000000001e-05,0.17,190240,0.883,0.0558,7,0.298,-1.3359999999999999,1,0.0502,148.628,0.473,3.73
Spirit,Mr. Skin,0.00358,0.687,240160,0.625,0.019,7,0.635,-9.113999999999999,0,0.0309,105.10700000000001,0.802,4.02
The Pogues,The Boys From the County Hell,0.0208,0.529,176453,0.7809999999999999,0.0,7,0.157,-8.54,1,0.0586,136.082,0.667,3.65
Freur,Doot-Doot,0.22,0.401,243200,0.397,0.613,0,0.0485,-12.182,1,0.07,167.81900000000005,0.726,3.64
Steely Dan,Time Out of Mind,0.14800000000000002,0.898,252413,0.46299999999999997,0.0166,2,0.0383,-10.777000000000001,1,0.0588,124.396,0.9520000000000001,3.77
Cabaret Voltaire,Seconds Too Late,0.00683,0.8290000000000001,262360,0.26,0.9259999999999999,10,0.11900000000000001,-15.017999999999999,1,0.0784,109.662,0.161,3.66
16 Horsepower,Haw,0.0185,0.4,209200,0.8690000000000001,0.000213,1,0.0407,-7.9910000000000005,0,0.0338,138.086,0.52,3.72
Devo,Come Back Jonee,0.0315,0.355,229267,0.8740000000000001,0.161,7,0.253,-7.734,1,0.217,176.79,0.77,3.67
Beloved,The Sun Rising,0.0044399999999999995,0.54,305800,0.71,0.893,6,0.107,-8.996,0,0.0329,120.09700000000001,0.48100000000000004,3.63
Tracy Chapman,Baby Can I Hold You,0.0811,0.6920000000000001,193120,0.42200000000000004,0.0,2,0.0848,-10.533,1,0.0333,74.375,0.46799999999999997,3.64
The Cars,Since You're Gone,0.042,0.618,213293,0.607,0.0277,0,0.0464,-8.625,1,0.0299,95.715,0.545,3.64
Car Seat Headrest,Reuse the Cels,0.00345,0.5329999999999999,281455,0.49,0.7,4,0.529,-9.45,1,0.0263,110.014,0.429,4.03
The Grass Roots,Midnight Confessions,0.00514,0.696,167000,0.615,3.7e-05,6,0.0766,-11.356,1,0.0393,134.481,0.8390000000000001,3.68
Venom,In League With Satan,0.0921,0.48,211333,0.828,0.00229,1,0.831,-13.317,1,0.0601,105.554,0.212,3.66
King Krule,The Noose of Jah City,0.813,0.581,241360,0.509,0.0127,4,0.0874,-8.999,1,0.0338,109.0,0.0368,3.77
Smokey Robinson,Cruisin',0.41600000000000004,0.498,352920,0.63,0.0,6,0.23800000000000002,-5.808,0,0.0276,169.115,0.8220000000000001,3.59
Ace,How Long,0.5870000000000001,0.7170000000000001,204227,0.406,0.10300000000000001,0,0.0869,-13.954,0,0.0305,123.213,0.703,3.64
Santigold,Lights Out,0.293,0.76,192560,0.83,0.299,2,0.0475,-5.709,1,0.0451,134.931,0.945,3.65
XTC,King for a Day,0.0749,0.738,217571,0.8590000000000001,0.00014,0,0.27699999999999997,-5.551,0,0.0352,121.12299999999999,0.682,3.68
